X,Y,OBJECTID,asset_id,TreeType,SpeciesName,CommonName,TreeHeight,TreeCanopyEW,TreeCanopyNS,Tree_Status
151.2145753,-33.87743244,39115,TS25246,Street Tree,Jacaranda mimosifolia,Jacaranda,10,10,13,Tree
151.2146402,-33.87778858,39116,TS25250,Street Tree,Jacaranda mimosifolia,Jacaranda,9,9,10,Tree
151.2146573,-33.87768936,39117,TS25258,Street Tree,Jacaranda mimosifolia,Jacaranda,7,5,5,Tree
151.22783,-33.87314585,39152,TS25372,Street Tree,Jacaranda mimosifolia,Jacaranda,9,6,6,Tree
151.2278918,-33.87276422,39155,TS25378,Street Tree,Jacaranda mimosifolia,Jacaranda,8,9,9,Tree
151.2283802,-33.87241577,39157,TS25386,Street Tree,Jacaranda mimosifolia,Jacaranda,14,15,13,Tree
151.2285679,-33.87233542,39158,TS25388,Street Tree,Jacaranda mimosifolia,Jacaranda,6,4,3,Tree
151.2264534,-33.87501087,39159,TS25423,Street Tree,Jacaranda mimosifolia,Jacaranda,6,5,6,Tree
151.2269789,-33.87480625,39160,TS25402,Street Tree,Jacaranda mimosifolia,Jacaranda,5,5,6,Tree
151.2268997,-33.87454937,39163,TS25407,Street Tree,Jacaranda mimosifolia,Jacaranda,12,13,12,Tree
151.2271265,-33.87445597,39164,TS25410,Street Tree,Jacaranda mimosifolia,Jacaranda,12,16,10,Tree
151.2272448,-33.87374782,39166,TS25396,Street Tree,Jacaranda mimosifolia,Jacaranda,5,4,4,Tree
151.227283,-33.87368164,39167,TS25397,Street Tree,Jacaranda mimosifolia,Jacaranda,7,7,6,Tree
151.2263227,-33.87507021,39168,TS25426,Street Tree,Jacaranda mimosifolia,Jacaranda,7,5,5,Tree
151.2272161,-33.87381504,39169,TS25393,Street Tree,Jacaranda mimosifolia,Jacaranda,4,2,2,Tree
151.2173329,-33.87080398,39199,TS34151,Street Tree,Jacaranda mimosifolia,Jacaranda,4,1,1,Tree
151.2177091,-33.87048407,39200,TS34152,Street Tree,Jacaranda mimosifolia,Jacaranda,3,3,3,Tree
151.218004,-33.87737505,39245,TS25722,Street Tree,Jacaranda mimosifolia,Jacaranda,10,8,7,Tree
151.2180829,-33.87700503,39246,TS25728,Street Tree,Jacaranda mimosifolia,Jacaranda,6,11,11,Tree
151.2180135,-33.8773328,39247,TS25720,Street Tree,Jacaranda mimosifolia,Jacaranda,6,5,4,Tree
151.2180518,-33.87716076,39248,TS25721,Street Tree,Jacaranda mimosifolia,Jacaranda,4,4,5,Tree
151.2281762,-33.87262502,39278,TS25382,Street Tree,Jacaranda mimosifolia,Jacaranda,14,20,21,Tree
151.2279268,-33.87270421,39282,TS25379,Street Tree,Jacaranda mimosifolia,Jacaranda,3,2,1,Tree
151.2277999,-33.87318987,39283,TS25371,Street Tree,Jacaranda mimosifolia,Jacaranda,2,1,1,Tree
151.2268378,-33.87498989,39286,TS25401,Street Tree,Jacaranda mimosifolia,Jacaranda,13,15,14,Tree
151.2270218,-33.87429549,39287,TS25412,Street Tree,Jacaranda mimosifolia,Jacaranda,8,6,5,Tree
151.2271298,-33.87401624,39289,TS25416,Street Tree,Jacaranda mimosifolia,Jacaranda,4,2,3,Tree
151.226656,-33.87493001,39290,TS35022,Street Tree,Jacaranda mimosifolia,Jacaranda,4,2,2,Tree
151.2265576,-33.8749662,39291,TS25424,Street Tree,Jacaranda mimosifolia,Jacaranda,4,2,1,Tree
151.2266786,-33.87508652,39292,TS25400,Street Tree,Jacaranda mimosifolia,Jacaranda,2,1,1,Tree
151.2279753,-33.87265486,39331,TS25380,Street Tree,Jacaranda mimosifolia,Jacaranda,13,14,15,Tree
151.2280059,-33.87292628,39333,TS25377,Street Tree,Jacaranda mimosifolia,Jacaranda,6,2,1,Tree
151.2269475,-33.87444339,39336,TS25409,Street Tree,Jacaranda mimosifolia,Jacaranda,4,2,3,Tree
151.227289,-33.874128,39337,TS25415,Street Tree,Jacaranda mimosifolia,Jacaranda,10,14,11,Tree
151.2273948,-33.87389904,39339,TS25394,Street Tree,Jacaranda mimosifolia,Jacaranda,10,5,9,Tree
151.2275289,-33.87363125,39340,TS25389,Street Tree,Jacaranda mimosifolia,Jacaranda,12,17,16,Tree
151.2275809,-33.87356121,39341,TS25390,Street Tree,Jacaranda mimosifolia,Jacaranda,9,9,9,Tree
151.227343,-33.87357934,39342,TS25398,Street Tree,Jacaranda mimosifolia,Jacaranda,4,1,3,Tree
151.2170511,-33.87611334,39412,TS25656,Street Tree,Jacaranda mimosifolia,Jacaranda,11,15,10,Tree
151.2223899,-33.87762029,39423,TS25680,Street Tree,Jacaranda mimosifolia,Jacaranda,11,13,11,Tree
151.2280422,-33.87364008,39456,TS25917,Street Tree,Jacaranda mimosifolia,Jacaranda,9,11,11,Tree
151.2278512,-33.87364319,39457,TS32377,Street Tree,Jacaranda mimosifolia,Jacaranda,5,3,3,Tree
151.228472,-33.87550629,39463,TS25941,Street Tree,Jacaranda mimosifolia,Jacaranda,11,7,11,Tree
151.218038,-33.87723306,39536,TS25724,Street Tree,Jacaranda mimosifolia,Jacaranda,5,6,7,Tree
151.2180455,-33.87719043,39537,TS25725,Street Tree,Jacaranda mimosifolia,Jacaranda,4,3,3,Tree
151.218156,-33.87667803,39538,TS25729,Street Tree,Jacaranda mimosifolia,Jacaranda,10,14,17,Tree
151.218032,-33.87728997,39570,TS25723,Street Tree,Jacaranda mimosifolia,Jacaranda,5,7,5,Tree
151.21806,-33.87713708,39571,TS25726,Street Tree,Jacaranda mimosifolia,Jacaranda,5,5,5,Tree
151.2179614,-33.87761971,39573,TS25737,Street Tree,Jacaranda mimosifolia,Jacaranda,14,7,10,Tree
151.2180391,-33.87763932,39574,TS25731,Street Tree,Jacaranda mimosifolia,Jacaranda,10,5,7,Tree
151.2180729,-33.87704997,39575,TS25727,Street Tree,Jacaranda mimosifolia,Jacaranda,3,1,1,Tree
151.227898,-33.87371402,39637,TS34645,Street Tree,Jacaranda mimosifolia,Jacaranda,3,1,2,Tree
151.1866693,-33.891385,39705,TS23480,Street Tree,Jacaranda mimosifolia,Jacaranda,9,9,6,Tree
151.1871065,-33.89138007,39706,TS23483,Street Tree,Jacaranda mimosifolia,Jacaranda,7,9,9,Tree
151.1856808,-33.8912543,39707,TS23464,Street Tree,Jacaranda mimosifolia,Jacaranda,15,14,14,Tree
151.1868939,-33.89121806,39709,TS23468,Street Tree,Jacaranda mimosifolia,Jacaranda,7,8,8,Tree
151.1828294,-33.89130496,39710,TS23478,Street Tree,Jacaranda mimosifolia,Jacaranda,8,10,9,Tree
151.1853951,-33.89125433,39711,TS23477,Street Tree,Jacaranda mimosifolia,Jacaranda,11,9,11,Tree
151.1855382,-33.89125148,39712,TS23463,Street Tree,Jacaranda mimosifolia,Jacaranda,12,8,13,Tree
151.1862448,-33.89139787,39713,TS23507,Street Tree,Jacaranda mimosifolia,Jacaranda,14,16,17,Tree
151.1830565,-33.8915094,39714,TS23513,Street Tree,Jacaranda mimosifolia,Jacaranda,5,2,1,Tree
151.183513,-33.89128457,39715,TS23504,Street Tree,Jacaranda mimosifolia,Jacaranda,10,12,11,Tree
151.1836641,-33.89128391,39716,TS23505,Street Tree,Jacaranda mimosifolia,Jacaranda,7,7,7,Tree
151.186461,-33.89138897,39717,TS23506,Street Tree,Jacaranda mimosifolia,Jacaranda,6,4,4,Tree
151.184935,-33.89141798,39718,TS34413,Street Tree,Jacaranda mimosifolia,Jacaranda,9,10,9,Tree
151.2162833,-33.87238127,39719,TS23524,Street Tree,Jacaranda mimosifolia,Jacaranda,7,7,8,Tree
151.2162338,-33.87236847,39720,TS23517,Street Tree,Jacaranda mimosifolia,Jacaranda,8,7,9,Tree
151.2161654,-33.872359,39721,TS23518,Street Tree,Jacaranda mimosifolia,Jacaranda,9,8,7,Tree
151.2170033,-33.87249431,39726,TS23539,Street Tree,Jacaranda mimosifolia,Jacaranda,10,8,10,Tree
151.219074,-33.87281029,39730,TS23556,Street Tree,Jacaranda mimosifolia,Jacaranda,9,10,9,Tree
151.220511,-33.87291997,39731,TS23573,Street Tree,Jacaranda mimosifolia,Jacaranda,10,13,15,Tree
151.220357,-33.87289998,39732,TS23571,Street Tree,Jacaranda mimosifolia,Jacaranda,10,12,11,Tree
151.219732,-33.87290403,39733,TS23570,Street Tree,Jacaranda mimosifolia,Jacaranda,7,7,8,Tree
151.2278548,-33.8737162,39813,TS25919,Street Tree,Jacaranda mimosifolia,Jacaranda,5,7,6,Tree
151.2279182,-33.87353793,39814,TS25920,Street Tree,Jacaranda mimosifolia,Jacaranda,13,10,10,Tree
151.2276529,-33.87355819,39815,TS25921,Street Tree,Jacaranda mimosifolia,Jacaranda,17,20,20,Tree
151.2281842,-33.87562705,39819,TS25934,Street Tree,Jacaranda mimosifolia,Jacaranda,11,11,9,Tree
151.177643,-33.88082204,39954,TS26462,Street Tree,Jacaranda mimosifolia,Jacaranda,9,7,8,Tree
151.2197381,-33.87824397,40030,TS34417,Street Tree,Jacaranda mimosifolia,Jacaranda,6,4,4,Tree
151.2191721,-33.87520196,40131,TS24351,Street Tree,Jacaranda mimosifolia,Jacaranda,5,3,2,Tree
151.1800974,-33.87707419,40202,TS26568,Street Tree,Jacaranda mimosifolia,Jacaranda,10,11,8,Tree
151.181857,-33.88488513,40211,TP11451,Street Tree,Jacaranda mimosifolia,Jacaranda,7,5,6,Tree
151.195037,-33.88172594,40370,TS24651,Street Tree,Jacaranda mimosifolia,Jacaranda,9,9,9,Tree
151.195201,-33.881816,40371,TS24657,Street Tree,Jacaranda mimosifolia,Jacaranda,6,6,5,Tree
151.195537,-33.88170604,40372,TS24654,Street Tree,Jacaranda mimosifolia,Jacaranda,4,2,1,Tree
151.196958,-33.88167499,40374,TS24662,Street Tree,Jacaranda mimosifolia,Jacaranda,4,2,1,Tree
151.2164349,-33.87715802,40417,TS24797,Street Tree,Jacaranda mimosifolia,Jacaranda,7,6,4,Tree
151.194493,-33.87975597,40594,TS27013,Street Tree,Jacaranda mimosifolia,Jacaranda,8,6,10,Tree
151.194928,-33.88400602,40607,TS35604,Street Tree,Jacaranda mimosifolia,Jacaranda,4,2,2,Tree
151.1872525,-33.88372675,40650,TS27203,Street Tree,Jacaranda mimosifolia,Jacaranda,8,7,6,Tree
151.196072,-33.88078499,40681,TS24945,Street Tree,Jacaranda mimosifolia,Jacaranda,7,9,7,Tree
151.196153,-33.880752,40682,TS24946,Street Tree,Jacaranda mimosifolia,Jacaranda,7,7,6,Tree
151.225539,-33.86818501,40689,TS40864,Street Tree,Jacaranda mimosifolia,Jacaranda,5,3,2,Tree
151.1763183,-33.88554719,40709,TS25057,Street Tree,Jacaranda mimosifolia,Jacaranda,10,10,9,Tree
151.189369,-33.87914621,40723,TS27260,Street Tree,Jacaranda mimosifolia,Jacaranda,9,8,6,Tree
151.189534,-33.87934585,40724,TS27256,Street Tree,Jacaranda mimosifolia,Jacaranda,10,10,7,Tree
151.1897315,-33.87959465,40725,TS27259,Street Tree,Jacaranda mimosifolia,Jacaranda,10,8,12,Tree
151.1764885,-33.88536576,40743,TS25171,Street Tree,Jacaranda mimosifolia,Jacaranda,9,8,8,Tree
151.1765976,-33.88530488,40744,TS25172,Street Tree,Jacaranda mimosifolia,Jacaranda,8,6,4,Tree
151.1767375,-33.88524545,40745,TS25173,Street Tree,Jacaranda mimosifolia,Jacaranda,6,5,4,Tree
151.1893521,-33.87681497,40804,TS40934,Street Tree,Jacaranda mimosifolia,Jacaranda,9,7,7,Tree
151.2145499,-33.87814914,40898,TS25253,Street Tree,Jacaranda mimosifolia,Jacaranda,11,10,12,Tree
151.2144552,-33.87790421,40899,TS25257,Street Tree,Jacaranda mimosifolia,Jacaranda,5,3,3,Tree
151.1955695,-33.88544936,40912,TS25321,Street Tree,Jacaranda mimosifolia,Jacaranda,15,10,11,Tree
151.226076,-33.87532718,40933,TS25417,Street Tree,Jacaranda mimosifolia,Jacaranda,9,9,12,Tree
151.2264904,-33.87516812,40936,TS25422,Street Tree,Jacaranda mimosifolia,Jacaranda,9,10,7,Tree
151.2270878,-33.8745235,40937,TS25408,Street Tree,Jacaranda mimosifolia,Jacaranda,11,10,8,Tree
151.2271994,-33.87433601,40938,TS25411,Street Tree,Jacaranda mimosifolia,Jacaranda,11,11,8,Tree
151.2273783,-33.87393595,40939,TS25392,Street Tree,Jacaranda mimosifolia,Jacaranda,11,17,15,Tree
151.2274082,-33.87386181,40940,TS25395,Street Tree,Jacaranda mimosifolia,Jacaranda,6,6,5,Tree
151.2271013,-33.87412431,40941,TS25425,Street Tree,Jacaranda mimosifolia,Jacaranda,6,5,4,Tree
151.2273803,-33.87351793,40942,TS25399,Street Tree,Jacaranda mimosifolia,Jacaranda,4,2,3,Tree
151.1901413,-33.87633593,41009,TS26804,Street Tree,Jacaranda mimosifolia,Jacaranda,14,10,15,Tree
151.1917324,-33.87836909,41022,TS26846,Street Tree,Jacaranda mimosifolia,Jacaranda,12,13,13,Tree
151.194654,-33.87989801,41192,TS27009,Street Tree,Jacaranda mimosifolia,Jacaranda,4,2,3,Tree
151.1902131,-33.87643356,41362,TS26806,Street Tree,Jacaranda mimosifolia,Jacaranda,13,9,7,Tree
151.1908268,-33.87720896,41363,TS26815,Street Tree,Jacaranda mimosifolia,Jacaranda,12,14,13,Tree
151.1915947,-33.87836698,41366,TS26842,Street Tree,Jacaranda mimosifolia,Jacaranda,10,11,10,Tree
151.1916921,-33.8784915,41367,TS26844,Street Tree,Jacaranda mimosifolia,Jacaranda,8,8,9,Tree
151.187341,-33.88378279,41389,TR1,Street Tree,Jacaranda mimosifolia,Jacaranda,8,10,9,Tree
151.1945984,-33.88178823,41453,TS27976,Street Tree,Jacaranda mimosifolia,Jacaranda,15,15,14,Tree
151.1870835,-33.87864667,41590,TS28113,Street Tree,Jacaranda mimosifolia,Jacaranda,7,5,6,Tree
151.1864327,-33.87779469,41595,TS28121,Street Tree,Jacaranda mimosifolia,Jacaranda,7,8,7,Tree
151.1892238,-33.87915517,41657,TS27248,Street Tree,Jacaranda mimosifolia,Jacaranda,6,6,8,Tree
151.1902237,-33.87769949,41695,TS27424,Street Tree,Jacaranda mimosifolia,Jacaranda,10,10,9,Tree
151.2180913,-33.87735512,41913,TS25733,Street Tree,Jacaranda mimosifolia,Jacaranda,6,8,12,Tree
151.218092,-33.87694042,41914,TS25734,Street Tree,Jacaranda mimosifolia,Jacaranda,5,7,8,Tree
151.21816,-33.87662534,41915,TS25735,Street Tree,Jacaranda mimosifolia,Jacaranda,6,8,10,Tree
151.218288,-33.87654631,41916,TS25736,Street Tree,Jacaranda mimosifolia,Jacaranda,13,10,10,Tree
151.2179763,-33.87755364,41917,TS25738,Street Tree,Jacaranda mimosifolia,Jacaranda,12,11,14,Tree
151.218125,-33.87686001,41918,TS32474,Street Tree,Jacaranda mimosifolia,Jacaranda,5,5,5,Tree
151.1865866,-33.88325724,41995,TS28401,Street Tree,Jacaranda mimosifolia,Jacaranda,8,10,8,Tree
151.1864062,-33.88312961,42017,TS28365,Street Tree,Jacaranda mimosifolia,Jacaranda,9,6,5,Tree
151.1863214,-33.88306704,42018,TS28377,Street Tree,Jacaranda mimosifolia,Jacaranda,4,4,4,Tree
151.1860845,-33.88290521,42019,TS28379,Street Tree,Jacaranda mimosifolia,Jacaranda,4,6,5,Tree
151.1858768,-33.8827585,42020,TS28381,Street Tree,Jacaranda mimosifolia,Jacaranda,5,5,6,Tree
151.1857913,-33.88269394,42021,TS28382,Street Tree,Jacaranda mimosifolia,Jacaranda,6,6,7,Tree
151.1856511,-33.88260287,42022,TS28394,Street Tree,Jacaranda mimosifolia,Jacaranda,9,15,14,Tree
151.1854625,-33.88247286,42023,TS28383,Street Tree,Jacaranda mimosifolia,Jacaranda,9,12,9,Tree
151.1855595,-33.88270216,42025,TS28385,Street Tree,Jacaranda mimosifolia,Jacaranda,10,8,9,Tree
151.1864867,-33.88334955,42026,TS28375,Street Tree,Jacaranda mimosifolia,Jacaranda,5,4,4,Tree
151.1860245,-33.88285779,42027,TS28380,Street Tree,Jacaranda mimosifolia,Jacaranda,4,2,2,Tree
151.1860203,-33.88302437,42028,TS28391,Street Tree,Jacaranda mimosifolia,Jacaranda,4,1,1,Tree
151.1808604,-33.88261789,42142,TS27697,Street Tree,Jacaranda mimosifolia,Jacaranda,11,13,16,Tree
151.1944038,-33.88179917,42336,TS27974,Street Tree,Jacaranda mimosifolia,Jacaranda,12,10,11,Tree
151.1945089,-33.8817917,42337,TS27975,Street Tree,Jacaranda mimosifolia,Jacaranda,13,10,13,Tree
151.1839298,-33.87799551,42428,TS29020,Street Tree,Jacaranda mimosifolia,Jacaranda,11,7,5,Tree
151.1914084,-33.88356024,42467,TS34082,Street Tree,Jacaranda mimosifolia,Jacaranda,2.5,1,1,Tree
151.1864944,-33.88318546,42693,TS28373,Street Tree,Jacaranda mimosifolia,Jacaranda,8,8,6,Tree
151.186811,-33.89594292,42708,TS29315,Street Tree,Jacaranda mimosifolia,Jacaranda,7,7,7,Tree
151.1869099,-33.8959002,42709,TS29316,Street Tree,Jacaranda mimosifolia,Jacaranda,7,7,6,Tree
151.1861375,-33.88293475,42758,TS28376,Street Tree,Jacaranda mimosifolia,Jacaranda,8,7,8,Tree
151.1857286,-33.88265253,42759,TS28395,Street Tree,Jacaranda mimosifolia,Jacaranda,4,5,5,Tree
151.1855317,-33.8825214,42760,TS28388,Street Tree,Jacaranda mimosifolia,Jacaranda,12,10,11,Tree
151.1855874,-33.88255784,42762,TS28366,Street Tree,Jacaranda mimosifolia,Jacaranda,9,12,7,Tree
151.1853064,-33.88252169,42763,TS28384,Street Tree,Jacaranda mimosifolia,Jacaranda,4,3,3,Tree
151.1804793,-33.8730717,42766,TS28403,Street Tree,Jacaranda mimosifolia,Jacaranda,10,12,13,Tree
151.1865096,-33.87790457,42788,TS28120,Street Tree,Jacaranda mimosifolia,Jacaranda,4,4,3,Tree
151.1811956,-33.88075038,42881,TS28459,Street Tree,Jacaranda mimosifolia,Jacaranda,12,7,7,Tree
151.181415,-33.88125102,42886,TP14269,Street Tree,Jacaranda mimosifolia,Jacaranda,12,16,12,Tree
151.1820108,-33.88409162,42900,TS28516,Street Tree,Jacaranda mimosifolia,Jacaranda,8,7,6,Tree
151.1783882,-33.88046353,42949,TS26577,Street Tree,Jacaranda mimosifolia,Jacaranda,7,8,10,Tree
151.1777669,-33.88122308,43045,TS28746,Street Tree,Jacaranda mimosifolia,Jacaranda,11,11,12,Tree
151.177664,-33.88125997,43047,TS28751,Street Tree,Jacaranda mimosifolia,Jacaranda,10,12,11,Tree
151.1870836,-33.88359838,43164,TS28396,Street Tree,Jacaranda mimosifolia,Jacaranda,4,4,3,Tree
151.1852885,-33.88235289,43165,TS28386,Street Tree,Jacaranda mimosifolia,Jacaranda,6,6,6,Tree
151.1854011,-33.88242534,43166,TS28387,Street Tree,Jacaranda mimosifolia,Jacaranda,5,4,4,Tree
151.1859416,-33.88280238,43168,TS28367,Street Tree,Jacaranda mimosifolia,Jacaranda,5,6,7,Tree
151.1901801,-33.87638817,43192,TS26805,Street Tree,Jacaranda mimosifolia,Jacaranda,13,13,15,Tree
151.2101469,-33.89334054,43430,TS29933,Street Tree,Jacaranda mimosifolia,Jacaranda,6,3,3,Tree
151.2136804,-33.89523184,43441,TS29984,Street Tree,Jacaranda mimosifolia,Jacaranda,13,10,10,Tree
151.213115,-33.89461027,43448,TS30023,Street Tree,Jacaranda mimosifolia,Jacaranda,9,11,6,Tree
151.213248,-33.89449498,43449,TS31904,Street Tree,Jacaranda mimosifolia,Jacaranda,6,5,6,Tree
151.194516,-33.88000699,43462,TS27011,Street Tree,Jacaranda mimosifolia,Jacaranda,9,6,8,Tree
151.1945019,-33.87986999,43463,TS27012,Street Tree,Jacaranda mimosifolia,Jacaranda,8,7,9,Tree
151.194625,-33.88103801,43466,TS27018,Street Tree,Jacaranda mimosifolia,Jacaranda,3,2,2,Tree
151.1871618,-33.88366996,43639,TS27204,Street Tree,Jacaranda mimosifolia,Jacaranda,9,7,7,Tree
151.1876674,-33.89569619,43817,TS29308,Street Tree,Jacaranda mimosifolia,Jacaranda,6,3,4,Tree
151.1876891,-33.89575521,43818,TS29309,Street Tree,Jacaranda mimosifolia,Jacaranda,10,8,9,Tree
151.1875863,-33.89565812,43832,TS29404,Street Tree,Jacaranda mimosifolia,Jacaranda,7,7,5,Tree
151.1874363,-33.89571191,43833,TS29406,Street Tree,Jacaranda mimosifolia,Jacaranda,5,7,5,Tree
151.1872581,-33.89578025,43834,TS29409,Street Tree,Jacaranda mimosifolia,Jacaranda,6,3,5,Tree
151.1875077,-33.8955566,43836,TS29413,Street Tree,Jacaranda mimosifolia,Jacaranda,6,2,2,Tree
151.1869956,-33.89572968,43837,TS29418,Street Tree,Jacaranda mimosifolia,Jacaranda,5,3,2,Tree
151.2268548,-33.88729246,43882,TS30248,Street Tree,Jacaranda mimosifolia,Jacaranda,8,4,4,Tree
151.2268189,-33.88728644,43883,TS30249,Street Tree,Jacaranda mimosifolia,Jacaranda,10,9,9,Tree
151.202659,-33.91248395,43980,TS34949,Street Tree,Jacaranda mimosifolia,Jacaranda,2,1,1,Tree
151.2102509,-33.88659126,43996,TS30356,Street Tree,Jacaranda mimosifolia,Jacaranda,5,2,3,Tree
151.21531,-33.87480404,44000,TS34578,Street Tree,Jacaranda mimosifolia,Jacaranda,4,1,1,Tree
151.2149555,-33.87641051,44001,TS30395,Street Tree,Jacaranda mimosifolia,Jacaranda,11,16,14,Tree
151.214928,-33.87658531,44002,TS30397,Street Tree,Jacaranda mimosifolia,Jacaranda,15,14,14,Tree
151.2148227,-33.87698876,44004,TS30401,Street Tree,Jacaranda mimosifolia,Jacaranda,10,15,11,Tree
151.2148229,-33.87636701,44005,TS30404,Street Tree,Jacaranda mimosifolia,Jacaranda,11,11,10,Tree
151.2146589,-33.87708711,44058,TS30405,Street Tree,Jacaranda mimosifolia,Jacaranda,12,15,15,Tree
151.2148805,-33.87669915,44059,TS30403,Street Tree,Jacaranda mimosifolia,Jacaranda,13,10,6,Tree
151.2148431,-33.87682701,44060,TS33447,Street Tree,Jacaranda mimosifolia,Jacaranda,8,10,8,Tree
151.2148193,-33.876797,44061,TS33448,Street Tree,Jacaranda mimosifolia,Jacaranda,8,10,9,Tree
151.1869964,-33.87853141,44203,TS28114,Street Tree,Jacaranda mimosifolia,Jacaranda,7,7,8,Tree
151.1868666,-33.87835357,44204,TS28116,Street Tree,Jacaranda mimosifolia,Jacaranda,8,10,9,Tree
151.2101238,-33.89350676,44286,TS29935,Street Tree,Jacaranda mimosifolia,Jacaranda,4,1,2,Tree
151.2113474,-33.89369848,44287,TS29958,Street Tree,Jacaranda mimosifolia,Jacaranda,12,10,8,Tree
151.1766661,-33.88371424,44367,TS30783,Street Tree,Jacaranda mimosifolia,Jacaranda,9,10,11,Tree
151.1781478,-33.88410335,44368,TS30792,Street Tree,Jacaranda mimosifolia,Jacaranda,6,5,6,Tree
151.1778313,-33.88424583,44369,TS30795,Street Tree,Jacaranda mimosifolia,Jacaranda,6,6,7,Tree
151.1773479,-33.88379719,44370,TS30800,Street Tree,Jacaranda mimosifolia,Jacaranda,9,9,9,Tree
151.1779924,-33.88414542,44371,TS30781,Street Tree,Jacaranda mimosifolia,Jacaranda,7,4,5,Tree
151.1768467,-33.88366362,44372,TS30784,Street Tree,Jacaranda mimosifolia,Jacaranda,6,6,5,Tree
151.1870309,-33.88355577,44383,TS28397,Street Tree,Jacaranda mimosifolia,Jacaranda,4,3,3,Tree
151.1869754,-33.88352555,44403,TS28399,Street Tree,Jacaranda mimosifolia,Jacaranda,4,2,3,Tree
151.1867739,-33.88338742,44404,TS28398,Street Tree,Jacaranda mimosifolia,Jacaranda,5,5,5,Tree
151.1866505,-33.88329371,44405,TS28400,Street Tree,Jacaranda mimosifolia,Jacaranda,5,8,6,Tree
151.1862365,-33.8830171,44406,TS28374,Street Tree,Jacaranda mimosifolia,Jacaranda,10,14,12,Tree
151.1863909,-33.88328214,44410,TS28372,Street Tree,Jacaranda mimosifolia,Jacaranda,6,5,5,Tree
151.185711,-33.88280791,44411,TS28371,Street Tree,Jacaranda mimosifolia,Jacaranda,4,2,2,Tree
151.1813909,-33.88124065,44435,TP12118,Street Tree,Jacaranda mimosifolia,Jacaranda,12,8,14,Tree
151.199776,-33.88835806,44463,TS34347,Street Tree,Jacaranda mimosifolia,Jacaranda,4,1,1,Tree
151.1998519,-33.88799162,44481,TS30159,Street Tree,Jacaranda mimosifolia,Jacaranda,10,7,6,Tree
151.2285844,-33.87417576,44524,TS30915,Street Tree,Jacaranda mimosifolia,Jacaranda,10,12,11,Tree
151.228482,-33.87401901,44526,TS30986,Street Tree,Jacaranda mimosifolia,Jacaranda,6,5,6,Tree
151.228185,-33.87372212,44528,TS30989,Street Tree,Jacaranda mimosifolia,Jacaranda,5,6,5,Tree
151.2110824,-33.90153823,44543,TS32235,Street Tree,Jacaranda mimosifolia,Jacaranda,6,6,7,Tree
151.2149695,-33.87560148,44690,TS30380,Street Tree,Jacaranda mimosifolia,Jacaranda,8,9,7,Tree
151.21485,-33.87687996,44691,TS30400,Street Tree,Jacaranda mimosifolia,Jacaranda,8,4,4,Tree
151.2147921,-33.87647757,44692,TS30406,Street Tree,Jacaranda mimosifolia,Jacaranda,15,14,13,Tree
151.2147442,-33.87664983,44693,TS30409,Street Tree,Jacaranda mimosifolia,Jacaranda,14,12,15,Tree
151.214692,-33.87671707,44694,TS17537,Street Tree,Jacaranda mimosifolia,Jacaranda,11,10,11,Tree
151.214728,-33.87687296,44695,TS33451,Street Tree,Jacaranda mimosifolia,Jacaranda,3,4,5,Tree
151.1760911,-33.88393802,44865,TS34762,Street Tree,Jacaranda mimosifolia,Jacaranda,1.5,1,1,Tree
151.1758965,-33.88388897,44866,TS34584,Street Tree,Jacaranda mimosifolia,Jacaranda,3,1,1,Tree
151.1764938,-33.8837557,44867,TS30782,Street Tree,Jacaranda mimosifolia,Jacaranda,9,8,8,Tree
151.1772257,-33.88358474,44868,TS30786,Street Tree,Jacaranda mimosifolia,Jacaranda,9,10,12,Tree
151.1775103,-33.88407697,44869,TS30790,Street Tree,Jacaranda mimosifolia,Jacaranda,10,10,7,Tree
151.1776936,-33.88428356,44870,TS30796,Street Tree,Jacaranda mimosifolia,Jacaranda,10,11,10,Tree
151.1774121,-33.88402475,44871,TS30798,Street Tree,Jacaranda mimosifolia,Jacaranda,8,9,8,Tree
151.1768804,-33.88374537,44872,TS30802,Street Tree,Jacaranda mimosifolia,Jacaranda,7,5,7,Tree
151.1777059,-33.884197,44873,TS34763,Street Tree,Jacaranda mimosifolia,Jacaranda,3,1,1,Tree
151.1908,-33.8672953,44882,TS30840,Street Tree,Jacaranda mimosifolia,Jacaranda,6,5,7,Tree
151.2110349,-33.90161761,44921,TS32234,Street Tree,Jacaranda mimosifolia,Jacaranda,5,3,3,Tree
151.189629,-33.86839094,45022,TS37348,Street Tree,Jacaranda mimosifolia,Jacaranda,3,1,1,Tree
151.1775419,-33.87861499,45043,TS35668,Street Tree,Jacaranda mimosifolia,Jacaranda,4,4,3,Tree
151.1873951,-33.89572356,45086,TS29407,Street Tree,Jacaranda mimosifolia,Jacaranda,5,6,5,Tree
151.1873092,-33.89575918,45087,TS29408,Street Tree,Jacaranda mimosifolia,Jacaranda,6,4,5,Tree
151.1872035,-33.89580127,45088,TS29410,Street Tree,Jacaranda mimosifolia,Jacaranda,5,8,7,Tree
151.1873691,-33.89559045,45089,TS29414,Street Tree,Jacaranda mimosifolia,Jacaranda,10,10,12,Tree
151.185163,-33.90284992,45100,TS34792,Street Tree,Jacaranda mimosifolia,Jacaranda,6,6,5,Tree
