id,lat,lon,name
4833618322,-38.4026153,145.0165396,Red Hill Estate
4875018517,-34.1846616,151.0185546,Red Cedar Flats Rest Area
4886649168,-34.6840027,150.0509356,Red Hill Rest Area
4890790376,-26.1092361,153.1112943,Red Canyon
4927818506,-27.4657465,153.0055024,Red Baron Coffee
4944005319,-33.870196,151.2686426,Red Rocket
4947951321,-36.9189006,144.7058849,Red Dragon
4959287908,-28.1367819,153.4858217,Red Tent
4968258739,-27.5101813,152.9381737,Red Rooster
4976526902,-28.540686,153.5497037,Australian Red Cross Shop
4999551241,-37.8172124,144.8820156,Red Rocks Charcoal Chicken
5004035795,-35.0138574,138.5413592,Red Cross Blood Donor Centre
5035285507,-26.8381601,152.9632608,Red Kangaroos
5110451706,-37.5157692,144.6453922,Red Rock
5121171286,-34.8967563,138.5652895,Red Door Bakery
5132176522,-19.5784136,147.4033222,Red Rooster
5150707331,-34.7722364,149.6897606,Red Rooster
5174574367,-33.2944349,151.4221982,Red Rooster
5179167153,-27.4871186,153.0294893,Red & Green
5181632021,-33.787939,143.1132453,Red Top Lookout
5205889290,-37.8795679,145.1646939,Red Phoenix Gift
5220722173,-33.8666319,151.2108379,Australian Red Cross Blood Service
5220722428,-33.8666319,151.2108379,Australian Red Cross Blood Service
5243876610,-37.9863234,145.2146022,Red Cross Shop
5262878536,-34.686925,138.6903036,House of the Red Dragon
5264708553,-16.9028698,145.7564838,Red cross Blood service
5271158374,-26.8045491,153.1311621,Red Hot Chilli Pepper
5290557521,-30.4829163,150.6221648,Red Hill landing Dec 2017
5291188230,-27.4493851,152.9782194,Red Rooster
5301566680,-33.9067127,151.1875896,Red Bottle
5302874012,-38.3397529,144.7366703,Red Fox Run
5308524394,-35.1400243,138.4883496,Australian Red Cross Blood Service Noarlunga Donor Centre
5311544253,-27.6712134,152.8961686,Red Rooster
5313526772,-31.9729877,115.8505017,Red cabbage
5313527513,-31.9956574,115.7521605,Red spoon
5315791233,-32.0036503,115.7601715,Red Rooster
5315949946,-27.4276838,153.0464526,Red Rooster
5367484800,-33.8747195,151.2153848,Red Lantern
5391302773,-35.1462714,138.5374688,Red Ruby Chinese Takeaway
5410872921,-38.3666391,144.9958025,Red Hill Consolidated School
5455711057,-33.8742349,151.0953956,Red Pepper Bistro
5456597076,-28.6540101,151.9369912,Red Rooster
5468473413,-37.8987372,145.2322308,Red House
5468520852,-30.9794712,150.2592054,Red Chief Motel
5481533274,-34.919647,135.6222887,Red Banks Campground
5487854354,-42.8799875,147.3265807,Australian Red Cross Blood Service Hobart Donor Centre
5512613422,-35.6694488,150.1512469,Red Gum Campground
5514603078,-37.5681966,143.8089859,Red Duck
5526567436,-33.5789071,151.3008621,Red Hands Cave
5549461749,-33.7654288,150.8259242,Red Rooster
5555546717,-34.8408773,138.4998714,Red Kangaroos
5579674961,-30.4602073,151.2613533,Red Hill
5580652910,-32.0010326,115.9206589,Red Dot
5581595511,-34.9906474,138.5183907,The Red Door
5586168809,-32.364632,149.536274,Red Hill Environmental Education Centre
5593448986,-37.7608553,145.1691205,Three Red Stripes
5604984621,-31.9600907,115.8575043,Catalina Adventures and Red Baron Seaplanes
5649795227,-31.8950638,115.8948631,Red Dot Morley
5657996927,-15.774963,128.7403911,Red Sun
5674778762,-35.1492403,138.9809132,Red Creek
